canonical_package_id,event_patch_candidate_id,event_id,region,patch_id,patch_namespace,crosswalk_status,sentinel_date_status,date_linkability_status,evidence_status,phenomenon_status,coordinate_status,geometry_status,overlay_status,ground_reference_status,training_label_status,qa_status,package_status,can_create_ground_reference,can_create_training_label,notes
CP_v2ae_00000,EPC_v1us_00000,PET_2022_02_15,PET,PET_00016,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,DOCUMENT_ONLY_NO_GEODATA,MIXED_FLOOD_AND_MASS_MOVEMENT,HYDROMET_CONTEXT_COORDINATE_ONLY,GEOMETRY_STILL_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00155,EPC_v1us_00155,REC_2022_05_24_30,REC,REC_03,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00156,EPC_v1us_00156,REC_2022_05_24_30,REC,REC_04,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00157,EPC_v1us_00157,REC_2022_05_24_30,REC,REC_05,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00158,EPC_v1us_00158,REC_2022_05_24_30,REC,REC_06,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00159,EPC_v1us_00159,REC_2022_05_24_30,REC,REC_07,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00160,EPC_v1us_00160,REC_2022_05_24_30,REC,REC_08,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00161,EPC_v1us_00161,REC_2022_05_24_30,REC,REC_09,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00162,EPC_v1us_00162,REC_2022_05_24_30,REC,REC_10,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00163,EPC_v1us_00163,REC_2022_05_24_30,REC,REC_11,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00164,EPC_v1us_00164,REC_2022_05_24_30,REC,REC_12,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00165,EPC_v1us_00165,REC_2022_05_24_30,REC,REC_13,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00166,EPC_v1us_00166,REC_2022_05_24_30,REC,REC_14,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00167,EPC_v1us_00167,REC_2022_05_24_30,REC,REC_15,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00168,EPC_v1us_00168,REC_2022_05_24_30,REC,REC_16,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00169,EPC_v1us_00169,REC_2022_05_24_30,REC,REC_17,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00170,EPC_v1us_00170,REC_2022_05_24_30,REC,REC_18,EVENT_PATCH_CANDIDATE_NAMESPACE,EXPLICIT_DINO_CROSSWALK_NO_ANCHOR_CROSSWALK,SENTINEL_DATE_RECOVERED_UNLINKABLE_NAMESPACE,UNLINKABLE_NAMESPACE,CONSOLIDATED_NON_OPERATIONAL,URBAN_FLOOD,LOCALITY_ONLY_NO_COORDINATES,NO_OBSERVED_GEOMETRY,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_VALID_NON_OPERATIONAL,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
CP_v2ae_00171,EPC_v1us_00171,CUR_EVENT_REGISTRY_MISSING,CUR,,PATCH_ID_MISSING,NO_CROSSWALK_PATCH_ID_MISSING,SENTINEL_DATE_MISSING_WITH_BLOCKER,NO_DATE,EVENT_REGISTRY_MISSING,UNKNOWN,EVENT_REGISTRY_MISSING,EVENT_REGISTRY_MISSING,BLOCKED,BLOCKED,BLOCKED,QA_PASS_WITH_EXPECTED_BLOCKERS,SCHEMA_INVALID_MISSING_PATCH_ID,false,false,Canonical event-patch package mirrors v2ac (read-only); no promotion.
