binding_id,anchor_id,asset_id,patch_id,region,sensor,platform,scene_id,acquisition_datetime,cloud_cover,tile_id,geometry_status,geometry_path,bbox,crs,crs_status,binding_strength,binding_evidence_source,binding_evidence_level,conflict_status,stac_status,day10_status,can_stac_dry_run,can_stac_real_next_step,can_crop_private_next_step,can_compute_spectral_features_now,blocking_reason,next_action
MV2_13_BIND_00226,MV2_12_ANCHOR_00226,,,,,,,2022-2023,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00227,MV2_12_ANCHOR_00227,,,,,,,2022-02-15,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00228,MV2_12_ANCHOR_00228,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00229,MV2_12_ANCHOR_00229,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00230,MV2_12_ANCHOR_00230,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00231,MV2_12_ANCHOR_00231,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00232,MV2_12_ANCHOR_00232,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00233,MV2_12_ANCHOR_00233,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00234,MV2_12_ANCHOR_00234,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00235,MV2_12_ANCHOR_00235,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00236,MV2_12_ANCHOR_00236,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00237,MV2_12_ANCHOR_00237,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00238,MV2_12_ANCHOR_00238,,,,,,,2022-05-24,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00239,MV2_12_ANCHOR_00239,,,,,,,2022-02-16,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00240,MV2_12_ANCHOR_00240,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00241,MV2_12_ANCHOR_00241,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00242,MV2_12_ANCHOR_00242,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00243,MV2_12_ANCHOR_00243,,,,,,,2022-02-15,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00244,MV2_12_ANCHOR_00244,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00245,MV2_12_ANCHOR_00245,,,,,,,2022-02-15,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00246,MV2_12_ANCHOR_00246,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00247,MV2_12_ANCHOR_00247,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00248,MV2_12_ANCHOR_00248,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00249,MV2_12_ANCHOR_00249,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00250,MV2_12_ANCHOR_00250,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00251,MV2_12_ANCHOR_00251,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00252,MV2_12_ANCHOR_00252,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00253,MV2_12_ANCHOR_00253,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00254,MV2_12_ANCHOR_00254,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00255,MV2_12_ANCHOR_00255,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00256,MV2_12_ANCHOR_00256,,,,,,,2022-05-24,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00257,MV2_12_ANCHOR_00257,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00258,MV2_12_ANCHOR_00258,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00259,MV2_12_ANCHOR_00259,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00260,MV2_12_ANCHOR_00260,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00261,MV2_12_ANCHOR_00261,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00262,MV2_12_ANCHOR_00262,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00263,MV2_12_ANCHOR_00263,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00264,MV2_12_ANCHOR_00264,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00265,MV2_12_ANCHOR_00265,,,,,,,2026-06-04,,,ABSENT,,,,ABSENT,BINDING_INVALID,none,CONTRADICTORY,INVALID,STAC_BLOCKED_INVALID,DAY10_BLOCKED_NO_BINDING,false,false,false,false,evidencia_temporal_invalida_sem_cena_nem_geometria,recuperar_campos_faltantes_antes_de_qualquer_STAC
MV2_13_BIND_00266,MV2_12_ANCHOR_00266,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00267,MV2_12_ANCHOR_00267,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00268,MV2_12_ANCHOR_00268,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00269,MV2_12_ANCHOR_00269,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00270,MV2_12_ANCHOR_00270,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00271,MV2_12_ANCHOR_00271,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00272,MV2_12_ANCHOR_00272,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00273,MV2_12_ANCHOR_00273,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00274,MV2_12_ANCHOR_00274,,,,,,,2022-05-24,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00275,MV2_12_ANCHOR_00275,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00276,MV2_12_ANCHOR_00276,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00277,MV2_12_ANCHOR_00277,,,,,,,2022-02-15,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00278,MV2_12_ANCHOR_00278,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00279,MV2_12_ANCHOR_00279,,,,,,,2022-02-15,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00280,MV2_12_ANCHOR_00280,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
MV2_13_BIND_00281,MV2_12_ANCHOR_00281,,,,,,,,,,ABSENT,,,,ABSENT,BINDING_NONE,none,NONE,NONE,STAC_NOT_APPLICABLE,DAY10_BLOCKED_NO_BINDING,false,false,false,false,sem_anchor_util,buscar_anchor_oficial_ou_descartar_para_binding
