source_id,region,institution,url,source_type,format,access_method,contains_event_point,contains_event_polygon,contains_address_point,contains_parcel,contains_house_number_range,contains_intersection,contains_street_segment,contains_flood_footprint,priority,download_candidate,reason,review_only
S15ASRC_0246,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/a44c68fa-6bb5-4bb6-8e14-5710c6bb5a64/resource/315c8c58-807d-4cba-a332-2daf8a2afb81/download/lombadas-2021-outubro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2021 - Lombadas 2021 - Outubro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0247,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/a44c68fa-6bb5-4bb6-8e14-5710c6bb5a64/resource/0520cb7c-ea24-4762-b042-1b556589ebfc/download/lombadas-2021-setembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2021 - Lombadas 2021 - Setembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0248,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/6d9b69b0-5b3a-453c-9b37-042ddf38090e/download/dicionario-de-dados-velocidade-das-vias.json,official,json,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Dicionário de Dados - Velocidade das Vias,true
S15ASRC_0249,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/10406924-b541-4f5f-acde-2a4059eb83aa/download/fotossensores-2022-abril-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Abril - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0250,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/33a29100-5c0c-4eca-adfe-2296a80224df/download/fotossensores-2022-agosto-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Agosto - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0251,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/ae5b66e0-7b28-4c4a-b833-c61c84a60776/download/fotossensores-2022-dezembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Dezembro- Quantitativo das Vias por Velocidade Média,true
S15ASRC_0252,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/cf6c19b2-9ea9-46ab-95eb-eea1f3bddf27/download/fotossensores-2022-fevereiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Fevereiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0253,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/fbd1a3d4-6426-4260-9c3e-b2eb4e4c7054/download/fotossensores-2022-janeiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Janeiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0254,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/f9739869-527b-4a16-aa2b-a29abce1026f/download/fotossensores-2022-julho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Julho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0255,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/d9239aed-cbed-49ef-bd08-8ec30675e833/download/fotossensores-2022-junho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Junho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0256,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/aefcf5a4-dfe6-40a2-8781-9367ba6892b0/download/fotossensores-2022-maio-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Maio - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0257,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/c4c337c4-cb80-4db9-8b36-368e903b8376/download/fotossensores-2022-marco-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Março - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0258,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/89b44e2a-f866-4938-9d4d-8cf42d2b91a3/download/fotossensores-2022-novembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Novembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0259,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/bdf27d7d-7d54-44fc-8ab3-2756de613759/download/fotossensores-2022-outubro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Outubro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0260,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/b190f1ab-a8a4-4400-8348-f55e1bde86dc/download/fotossensores-2022-setembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Fotossensores 2022 - Setembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0261,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/a6c8f874-7598-4266-bce8-841d9776e99d/download/lombadas-2022-abril-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Abril - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0262,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/ce7c5b17-a7ac-408a-80f8-a2aef0e5628e/download/lombadas-2022-agosto-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Agosto - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0263,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/5962267f-2f2c-457b-8aff-67b2f35b9551/download/lombadas-2022-dezembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Dezembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0264,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/38d3ea34-0789-44b7-b7e0-385eb7b4a91e/download/lombadas-2022-fevereiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Fevereiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0265,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/c432bef6-1b75-4b4f-90fc-7e6166d3a8b0/download/lombadas-2022-janeiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Janeiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0266,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/78545f61-378a-4a97-9839-3b6bc06c3214/download/lombadas-2022-julho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Julho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0267,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/f0f5f105-116c-4069-9f31-257f3f20dab7/download/lombadas-2022-junho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Junho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0268,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/13aa2190-37ff-43f6-b4c9-2497323edb97/download/lombadas-2022-maio-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Maio - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0269,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/381313a9-0d84-4a60-a059-1bbf99d72da4/download/lombadas-2022-marco-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Março - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0270,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/e919534b-6abc-4192-8cbf-aea47845ae06/download/lombadas-2022-novembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Novembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0271,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/f4be8cf7-3329-45b9-9f70-6ce6b0efa744/download/lombadas-2022-outubro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Outubro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0272,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/e6a6b669-ba47-40d6-adb6-dd2c63547a48/resource/bd07fcfd-f423-4a3c-99a6-72fdc2cdb3ac/download/lombadas-2022-setembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2022 - Lombadas 2022 - Setembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0273,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/03b4da6b-7752-48f0-bf75-eaccc37ea4cc/download/dicionario-de-dados-velocidade-das-vias.json,official,json,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Dicionário de Dados - Velocidade das Vias,true
S15ASRC_0274,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/3a2cb0da-57c6-4565-b1c3-edfa4d2249fa/download/fotossensores-2023-abril-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Abril - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0275,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/137881df-0392-41c1-bb75-88a907deea92/download/fotossensores-2023-agosto-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Agosto - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0276,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/76472250-3361-4ac4-8c8c-9607743b4c86/download/fotossensores-2023-dezembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Dezembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0277,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/2dac5f78-380f-4cbc-bf5a-eb92ab81112f/download/fotossensores-2023-fevereiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Fevereiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0278,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/e814ff04-c9df-4486-bc78-90729c0d4b39/download/fotossensores-2023-janeiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Janeiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0279,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/4f631aaa-8913-40c7-b292-88b8c1c085c7/download/fotossensores-2023-julho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Julho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0280,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/398da1f7-b9c2-4705-969b-f6137c65412c/download/fotossensores-2023-junho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Junho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0281,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/eb877bc9-1f08-4f2b-a4ad-ac6894aca10d/download/fotossensores-2023-maio-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Maio - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0282,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/35fa3703-9512-4da3-8247-94981a5a0997/download/fotossensores-2023-marco-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Março - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0283,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/ed003324-8a1b-4e89-8809-aa1a6403bca1/download/fotossensores-2023-novembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Novembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0284,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/4a0e0766-1bf7-4ac5-8575-88019e289d82/download/fotossensores-2023-outubro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Outubro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0285,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/a68e2c4c-2832-4a9a-9419-8876e53f5477/download/fotossensores-2023-setembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Fotossensores 2023 - Setembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0286,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/4ba9982a-ee77-463e-8596-7cb16a32f597/download/lombadas-2023-abril-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Abril - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0287,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/5d7a11a6-06e5-4bd6-bd71-d58fc7f7d734/download/lombadas-2023-agosto-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Agosto - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0288,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/4b572a69-6c70-4ba4-869c-82a1c7a53c96/download/lombadas-2023-dezembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Dezembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0289,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/b6fd6306-d908-419e-90a3-2a5645d8fddf/download/lombadas-2023-fevereiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Fevereiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0290,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/446acfd9-7d13-48e2-9514-159e555149e9/download/lombadas-2023-janeiro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Janeiro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0291,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/bdf2d83a-c489-4b09-8890-e628d6a2450a/download/lombadas-2023-julho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Julho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0292,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/48a9fddf-4fa5-4eae-b07a-621cdf844ff0/download/lombadas-2023-junho-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Junho - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0293,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/51eacdbc-30b3-4f69-9d4a-793094b8321a/download/lombadas-2023-maio-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Maio - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0294,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/014d7b6d-d256-4b7d-b470-f3dbbd4e6fd4/download/lombadas-2023-marco-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Março - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0295,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/742b89ea-be18-4620-88c1-733fc0bf3e62/download/lombadas-2023-novembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Novembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0296,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/236f10b8-d0ce-4dfd-9403-82873824398f/download/lombadas-2023-outubro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Outubro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0297,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/adea6fc0-7a32-44a3-b7e3-8e36613169a3/resource/5e2b4044-033a-49fa-8918-76dd912f4941/download/lombadas-2023-setembro-quantitativo-das-vias-por-velocidade-media.csv,official,csv,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2023 - Lombadas 2023 - Setembro - Quantitativo das Vias por Velocidade Média,true
S15ASRC_0298,recife,Prefeitura do Recife - Dados Abertos,https://dados.recife.pe.gov.br:443/dataset/63359328-c370-46f9-8c0d-9d6ca92c43e3/resource/d21bd8e0-2c10-465c-a49d-886266122d81/download/dicionario-de-dados-velocidade-das-vias.json,official,json,ckan_resource,false,false,false,false,false,false,true,false,1,true,herdado do registro oficial 14B: Velocidade das Vias - Quantitativo por Velocidade Média - 2024 - Dicionário de Dados - Velocidade das Vias,true
