query_id,target_id,provider,endpoint_type,collection,bbox_or_intersects_source,datetime_or_range,query_payload_or_filter,expected_metadata_fields,would_execute_http,would_download,execution_status,reason_not_executed,next_action
MV2_DATA_01_SQ_00036,MV2_DATA_01_TGT_00012,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00037,MV2_DATA_01_TGT_00013,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00038,MV2_DATA_01_TGT_00013,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00039,MV2_DATA_01_TGT_00013,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00040,MV2_DATA_01_TGT_00014,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00041,MV2_DATA_01_TGT_00014,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00042,MV2_DATA_01_TGT_00014,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00043,MV2_DATA_01_TGT_00015,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00044,MV2_DATA_01_TGT_00015,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00045,MV2_DATA_01_TGT_00015,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00046,MV2_DATA_01_TGT_00016,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00047,MV2_DATA_01_TGT_00016,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00048,MV2_DATA_01_TGT_00016,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00049,MV2_DATA_01_TGT_00017,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00050,MV2_DATA_01_TGT_00017,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00051,MV2_DATA_01_TGT_00017,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00052,MV2_DATA_01_TGT_00018,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00053,MV2_DATA_01_TGT_00018,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00054,MV2_DATA_01_TGT_00018,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00055,MV2_DATA_01_TGT_00019,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00056,MV2_DATA_01_TGT_00019,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00057,MV2_DATA_01_TGT_00019,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00058,MV2_DATA_01_TGT_00020,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00059,MV2_DATA_01_TGT_00020,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00060,MV2_DATA_01_TGT_00020,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00061,MV2_DATA_01_TGT_00021,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00062,MV2_DATA_01_TGT_00021,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00063,MV2_DATA_01_TGT_00021,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00064,MV2_DATA_01_TGT_00022,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00065,MV2_DATA_01_TGT_00022,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00066,MV2_DATA_01_TGT_00022,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00067,MV2_DATA_01_TGT_00023,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00068,MV2_DATA_01_TGT_00023,CDSE_ODATA,ODATA_PRODUCTS_FILTER,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,$filter=Collection eq 'SENTINEL-2' and OData.CSC.Intersects(area=geography'..') and ContentDate/Start ge .. and ContentDate/Start le ..,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00069,MV2_DATA_01_TGT_00023,GEE_METADATA,EE_IMAGECOLLECTION_FILTER_METADATA_ONLY,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"ImageCollection(collection).filterBounds(aoi).filterDate(start,end).aggregate_array(property)  // sem getDownloadURL/Export",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
MV2_DATA_01_SQ_00070,MV2_DATA_01_TGT_00024,CDSE_STAC,STAC_ITEM_SEARCH,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_to_WGS84,2015-06-23/2024-12-31,"POST /search com {collections, bbox(WGS84), datetime, limit}; campos em properties",PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;sem_HTTP_real_ate_lineage_revisado,executar_consulta_metadata_only_em_revisao_humana_apos_recuperar_scene_id
