canonical_patch_id,region,current_clean_dates_count,current_clean_dates,missing_dates_to_3,current_clean_temporal_asset_count,s2_clean_asset_count,s1_clean_asset_count,dinov2_clean_asset_count,eligible_for_temporal_embedding_drift_now,acquisition_gap_status,acquisition_priority,is_actionable_for_temporal_backfill,requires_metadata_repair_before_acquisition,remaining_blockers,minimum_new_acquisitions_required,recommended_sensor_family,recommended_processing_contract,next_required_action,guardrail_status
REC_00483,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00501,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00502,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00503,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00505,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00506,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00525,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00526,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00529,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00548,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_00550,Recife,1,2026-05-11,2,6,0,0,6,false,NEEDS_2_MORE_DATES,P1_NEEDS_2_DATES,true,false,BLOCKED_AMBIGUOUS_REPAIR|BLOCKED_MISSING_ACQUISITION_DATE|BLOCKED_MISSING_ASSET_TYPE|BLOCKED_MISSING_REGION|NOT_TEMPORAL_ASSET,2,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,PLAN_TWO_REAL_TEMPORAL_ACQUISITION_SLOTS,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_01,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_02,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_03,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_04,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_05,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_06,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_07,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_08,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_09,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_10,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_11,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_12,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_13,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_14,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_15,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_16,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_17,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_18,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_2022_05_24_30,unknown,0,unknown,3,0,0,0,0,false,BLOCKED_BY_UNKNOWN_REGION,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_REGION_BEFORE_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_P001,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_P002,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_P003,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_P004,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_PATCH,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_PATCH_A,unknown,0,unknown,3,0,0,0,0,false,BLOCKED_BY_UNKNOWN_REGION,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_REGION_BEFORE_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REC_PATCH_WITH_DATE,Recife,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REFPATCH_ANCHOR_PET2022_CPRM_ANEXOII_19022022_POST_EVENT_OR_SURVEY_WINDOW_V1JA,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_MISSING_PATCH_LINKAGE,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_PATCH_ID,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_PATCH_ASSET_LINKAGE_BEFORE_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REFPATCH_ANCHOR_PET2022_CPRM_ANEXOII_19022022_PRE_EVENT_V1JA,Petropolis,0,unknown,3,0,0,0,0,false,BLOCKED_BY_MISSING_PATCH_LINKAGE,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_PATCH_ID,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_PATCH_ASSET_LINKAGE_BEFORE_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_POST_EVENT_SURVEY,unknown,0,unknown,3,0,0,0,0,false,BLOCKED_BY_UNKNOWN_REGION,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_REGION_BEFORE_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
REFPATCH_PET2022_CPRM_MOINHO_PRETO_S2_V1IX_PRE_EVENT,unknown,0,unknown,3,0,0,0,0,false,BLOCKED_BY_UNKNOWN_REGION,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_REGION_BEFORE_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
SYNTHETIC_PATCH_001,Example,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
UNKNOWN_PATCH,unknown,0,unknown,3,0,0,0,0,false,BLOCKED_BY_UNKNOWN_REGION,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_AMBIGUOUS_REPAIR,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_REGION_BEFORE_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
asset_id,multiple_or_none,0,unknown,3,0,0,0,0,false,BLOCKED_BY_METADATA_REPAIR,P3_REPAIR_METADATA_FIRST,false,true,BLOCKED_MISSING_ASSET_TYPE|NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,REPAIR_METADATA_BEFORE_TEMPORAL_ACQUISITION,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00249__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00350__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00357__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00367__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00402__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00409__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00410__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00413__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00416__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
curitiba_00445__sentinel__B3B8B11__10m__v1,Curitiba,0,unknown,3,0,0,0,0,false,MANUAL_REVIEW_REQUIRED,P4_MANUAL_REVIEW,false,true,NOT_TEMPORAL_ASSET,0,requires_manual_sensor_selection,SAME_PATCH_GEOMETRY_SAME_PREPROCESSING_DINOV2_FROZEN_LATER_NO_LABELS,MANUAL_REVIEW_REQUIRED,GUARDRAILS_PRESERVED_ACQUISITION_PLAN_ONLY
