canonical_patch_id,region,normalized_asset_count,clean_temporal_asset_count,unique_acquisition_dates_count,unique_acquisition_dates,s2_clean_asset_count,s1_clean_asset_count,dinov2_clean_asset_count,has_1_date,has_2_dates,has_3plus_dates,eligible_for_temporal_embedding_drift,temporal_coverage_status,remaining_blockers,next_required_action
patch_recife_00260,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00276,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00279,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00289,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00290,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00291,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00292,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00294,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00296,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00299,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00302,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00313,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00314,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00354,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00355,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00364,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00388,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00458,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00460,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00481,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00482,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00483,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00501,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00502,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00503,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00505,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00506,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00525,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00526,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00529,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00548,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
patch_recife_00550,Recife,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00104__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00119__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00140__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00240__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00257__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00275__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00291__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00315__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00360__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00362__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00396__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00397__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00404__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00431__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00467__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00506__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00507__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00579__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00614__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00615__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00617__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00618__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00641__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00649__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00652__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00720__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00756__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00789__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00823__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00825__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00829__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00860__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00863__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00865__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00916__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_00986__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_01307__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
petropolis_01323__sentinel__B3B8B11__10m__v1,Petropolis,1,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,NOT_TEMPORAL_ASSET,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
reference_patch_id,unknown,3,0,0,unknown,0,0,0,false,false,false,false,HAS_ASSETS_BUT_NO_CLEAN_DATE,BLOCKED_AMBIGUOUS_REPAIR,REPAIR_ACQUISITION_DATE_AND_REQUIRED_METADATA
