plan_id,geometry_target_id,step_order,action_pt,expected_artifact_pt,success_criteria_pt,fail_closed_outcome_pt,manual_review_required,can_be_automated_future,requires_network_future,requires_official_source_future,requires_sar_future
GPL_00121,GEO_0043,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00122,GEO_0043,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00123,GEO_0044,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00124,GEO_0044,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00125,GEO_0044,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00126,GEO_0045,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00127,GEO_0045,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00128,GEO_0045,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00129,GEO_0046,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00130,GEO_0046,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00131,GEO_0046,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00132,GEO_0047,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00133,GEO_0047,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00134,GEO_0047,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00135,GEO_0048,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00136,GEO_0048,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00137,GEO_0048,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00138,GEO_0049,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00139,GEO_0049,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00140,GEO_0049,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00141,GEO_0050,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00142,GEO_0050,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00143,GEO_0050,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00144,GEO_0051,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00145,GEO_0051,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00146,GEO_0051,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00147,GEO_0052,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00148,GEO_0052,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00149,GEO_0052,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00150,GEO_0053,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00151,GEO_0053,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00152,GEO_0053,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00153,GEO_0054,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00154,GEO_0054,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00155,GEO_0054,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00156,GEO_0055,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00157,GEO_0055,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00158,GEO_0055,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00159,GEO_0056,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00160,GEO_0056,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00161,GEO_0056,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00162,GEO_0057,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00163,GEO_0057,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00164,GEO_0057,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00165,GEO_0058,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00166,GEO_0058,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00167,GEO_0058,3,estimar incerteza geometrica (uncertainty_m) do candidato,uncertainty_m quantificada,uncertainty_m quantificada registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
