missingness_mask_id,unified_patch_id,feature_family,feature_available,feature_missing,missing_reason,missingness_allowed,imputation_allowed,imputation_strategy,review_only
S18B_MASK_00272,S18A_PATCH_0046,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00273,S18A_PATCH_0046,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00274,S18A_PATCH_0046,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00275,S18A_PATCH_0046,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00276,S18A_PATCH_0046,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00277,S18A_PATCH_0047,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00278,S18A_PATCH_0047,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00279,S18A_PATCH_0047,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00280,S18A_PATCH_0047,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00281,S18A_PATCH_0047,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00282,S18A_PATCH_0047,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00283,S18A_PATCH_0048,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00284,S18A_PATCH_0048,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00285,S18A_PATCH_0048,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00286,S18A_PATCH_0048,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00287,S18A_PATCH_0048,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00288,S18A_PATCH_0048,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00289,S18A_PATCH_0049,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00290,S18A_PATCH_0049,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00291,S18A_PATCH_0049,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00292,S18A_PATCH_0049,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00293,S18A_PATCH_0049,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00294,S18A_PATCH_0049,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00295,S18A_PATCH_0050,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00296,S18A_PATCH_0050,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00297,S18A_PATCH_0050,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00298,S18A_PATCH_0050,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00299,S18A_PATCH_0050,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00300,S18A_PATCH_0050,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00301,S18A_PATCH_0051,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00302,S18A_PATCH_0051,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00303,S18A_PATCH_0051,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00304,S18A_PATCH_0051,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00305,S18A_PATCH_0051,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00306,S18A_PATCH_0051,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00307,S18A_PATCH_0052,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00308,S18A_PATCH_0052,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00309,S18A_PATCH_0052,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00310,S18A_PATCH_0052,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00311,S18A_PATCH_0052,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00312,S18A_PATCH_0052,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00313,S18A_PATCH_0053,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00314,S18A_PATCH_0053,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00315,S18A_PATCH_0053,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00316,S18A_PATCH_0053,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00317,S18A_PATCH_0053,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00318,S18A_PATCH_0053,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00319,S18A_PATCH_0054,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00320,S18A_PATCH_0054,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00321,S18A_PATCH_0054,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00322,S18A_PATCH_0054,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00323,S18A_PATCH_0054,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00324,S18A_PATCH_0054,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00325,S18A_PATCH_0055,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00326,S18A_PATCH_0055,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00327,S18A_PATCH_0055,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00328,S18A_PATCH_0055,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00329,S18A_PATCH_0055,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00330,S18A_PATCH_0055,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00331,S18A_PATCH_0056,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00332,S18A_PATCH_0056,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00333,S18A_PATCH_0056,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00334,S18A_PATCH_0056,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00335,S18A_PATCH_0056,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00336,S18A_PATCH_0056,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00337,S18A_PATCH_0057,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00338,S18A_PATCH_0057,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00339,S18A_PATCH_0057,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00340,S18A_PATCH_0057,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00341,S18A_PATCH_0057,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00342,S18A_PATCH_0057,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00343,S18A_PATCH_0058,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00344,S18A_PATCH_0058,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00345,S18A_PATCH_0058,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00346,S18A_PATCH_0058,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00347,S18A_PATCH_0058,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00348,S18A_PATCH_0058,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00349,S18A_PATCH_0059,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00350,S18A_PATCH_0059,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00351,S18A_PATCH_0059,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00352,S18A_PATCH_0059,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00353,S18A_PATCH_0059,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00354,S18A_PATCH_0059,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00355,S18A_PATCH_0060,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00356,S18A_PATCH_0060,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00357,S18A_PATCH_0060,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00358,S18A_PATCH_0060,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00359,S18A_PATCH_0060,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00360,S18A_PATCH_0060,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00361,S18A_PATCH_0061,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00362,S18A_PATCH_0061,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00363,S18A_PATCH_0061,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00364,S18A_PATCH_0061,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00365,S18A_PATCH_0061,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00366,S18A_PATCH_0061,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00367,S18A_PATCH_0062,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00368,S18A_PATCH_0062,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00369,S18A_PATCH_0062,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00370,S18A_PATCH_0062,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00371,S18A_PATCH_0062,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00372,S18A_PATCH_0062,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00373,S18A_PATCH_0063,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00374,S18A_PATCH_0063,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00375,S18A_PATCH_0063,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00376,S18A_PATCH_0063,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00377,S18A_PATCH_0063,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00378,S18A_PATCH_0063,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00379,S18A_PATCH_0064,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00380,S18A_PATCH_0064,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00381,S18A_PATCH_0064,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00382,S18A_PATCH_0064,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00383,S18A_PATCH_0064,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00384,S18A_PATCH_0064,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00385,S18A_PATCH_0065,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00386,S18A_PATCH_0065,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00387,S18A_PATCH_0065,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00388,S18A_PATCH_0065,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00389,S18A_PATCH_0065,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00390,S18A_PATCH_0065,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00391,S18A_PATCH_0066,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00392,S18A_PATCH_0066,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00393,S18A_PATCH_0066,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00394,S18A_PATCH_0066,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00395,S18A_PATCH_0066,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00396,S18A_PATCH_0066,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00397,S18A_PATCH_0067,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00398,S18A_PATCH_0067,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00399,S18A_PATCH_0067,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00400,S18A_PATCH_0067,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00401,S18A_PATCH_0067,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00402,S18A_PATCH_0067,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00403,S18A_PATCH_0068,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00404,S18A_PATCH_0068,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00405,S18A_PATCH_0068,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00406,S18A_PATCH_0068,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00407,S18A_PATCH_0068,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00408,S18A_PATCH_0068,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00409,S18A_PATCH_0069,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00410,S18A_PATCH_0069,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00411,S18A_PATCH_0069,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00412,S18A_PATCH_0069,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00413,S18A_PATCH_0069,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00414,S18A_PATCH_0069,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00415,S18A_PATCH_0070,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00416,S18A_PATCH_0070,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00417,S18A_PATCH_0070,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00418,S18A_PATCH_0070,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00419,S18A_PATCH_0070,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00420,S18A_PATCH_0070,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00421,S18A_PATCH_0071,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00422,S18A_PATCH_0071,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00423,S18A_PATCH_0071,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00424,S18A_PATCH_0071,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00425,S18A_PATCH_0071,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00426,S18A_PATCH_0071,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00427,S18A_PATCH_0072,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00428,S18A_PATCH_0072,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00429,S18A_PATCH_0072,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00430,S18A_PATCH_0072,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00431,S18A_PATCH_0072,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_00432,S18A_PATCH_0072,quality_lineage,true,false,available,true,unsupervised_only,none,true
